	source	Unnamed: 0	source.1	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps	spect_cluster	commun_cluster	spect_color	comm_color	tst_samp_bins_ivp	tst_samp_bins_bdvp	tst_samp_bins_forced	tst_samp_bins_ivp_col	tst_samp_bins_bdvp_col	tst_samp_bins_forced_col
816	Prevotella	816	Prevotella	Actinomyces	9.0	20	25	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	61	7.0	0.0	#7effb5	#8000ff	152.0	-1.0	-1.0	#7699f6	#b40426	#b40426
817	Actinomyces	817	Actinomyces	Prevotella	9.0	39	59	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	61	7.0	0.0	#7effb5	#8000ff	13.0	9.0	22.0	#cf453c	#3b4cc0	#3b4cc0
818	Prevotella	818	Prevotella	Fusobacterium	6.0	20	4	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	61	7.0	0.0	#7effb5	#8000ff	152.0	-1.0	-1.0	#7699f6	#b40426	#b40426
819	Fusobacterium	819	Fusobacterium	Prevotella	6.0	29	59	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	61	7.0	0.0	#7effb5	#8000ff	7.0	9.0	22.0	#c43032	#3b4cc0	#3b4cc0
820	Prevotella	820	Prevotella	Kingella	5.0	20	12	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	61	7.0	0.0	#7effb5	#8000ff	152.0	-1.0	-1.0	#7699f6	#b40426	#b40426
821	Kingella	821	Kingella	Prevotella	5.0	30	59	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	61	7.0	0.0	#7effb5	#8000ff	171.0	9.0	22.0	#5470de	#3b4cc0	#3b4cc0
822	Propionibacterium	822	Propionibacterium	Actinobaculum	3.0	15	10	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	61	2.0	0.0	#386df9	#8000ff	163.0	6.0	15.0	#6282ea	#c32e31	#9fbfff
823	Actinobaculum	823	Actinobaculum	Propionibacterium	3.0	25	39	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	61	2.0	0.0	#386df9	#8000ff	71.0	9.0	22.0	#f3c7b1	#3b4cc0	#3b4cc0
824	Propionibacterium	824	Propionibacterium	Centipeda	3.0	15	25	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	61	2.0	0.0	#386df9	#8000ff	163.0	6.0	15.0	#6282ea	#c32e31	#9fbfff
825	Centipeda	825	Centipeda	Propionibacterium	3.0	16	39	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	61	7.0	0.0	#7effb5	#8000ff	21.0	9.0	22.0	#dc5d4a	#3b4cc0	#3b4cc0
826	Propionibacterium	826	Propionibacterium	Lautropia	3.0	15	30	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	61	2.0	0.0	#386df9	#8000ff	163.0	6.0	15.0	#6282ea	#c32e31	#9fbfff
827	Lautropia	827	Lautropia	Propionibacterium	3.0	32	39	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	61	2.0	0.0	#386df9	#8000ff	172.0	9.0	22.0	#536edd	#3b4cc0	#3b4cc0
828	Proteiniphilum	828	Proteiniphilum	Avibacterium	1.0	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	13.0	7.0	#ff3b1e	#e4cf74	144.0	9.0	22.0	#85a8fc	#3b4cc0	#3b4cc0
829	Avibacterium	829	Avibacterium	Proteiniphilum	1.0	3	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	13.0	7.0	#ff3b1e	#e4cf74	48.0	9.0	22.0	#f59f80	#3b4cc0	#3b4cc0
830	Proteiniphilum	830	Proteiniphilum	Gallibacterium	1.0	1	1	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	61	13.0	7.0	#ff3b1e	#e4cf74	144.0	9.0	22.0	#85a8fc	#3b4cc0	#3b4cc0
831	Gallibacterium	831	Gallibacterium	Proteiniphilum	1.0	5	1	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	61	2.0	7.0	#386df9	#e4cf74	17.0	9.0	22.0	#d65244	#3b4cc0	#3b4cc0
832	Proteiniphilum	832	Proteiniphilum	Histophilus	1.0	1	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	13.0	7.0	#ff3b1e	#e4cf74	144.0	9.0	22.0	#85a8fc	#3b4cc0	#3b4cc0
833	Histophilus	833	Histophilus	Proteiniphilum	1.0	4	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	13.0	7.0	#ff3b1e	#e4cf74	22.0	9.0	22.0	#de614d	#3b4cc0	#3b4cc0
834	Proteiniphilum	834	Proteiniphilum	Necropsobacter	1.0	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	13.0	7.0	#ff3b1e	#e4cf74	144.0	9.0	22.0	#85a8fc	#3b4cc0	#3b4cc0
835	Necropsobacter	835	Necropsobacter	Proteiniphilum	1.0	3	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	13.0	7.0	#ff3b1e	#e4cf74	176.0	9.0	22.0	#4b64d5	#3b4cc0	#3b4cc0
836	Pseudoflavonifractor	836	Pseudoflavonifractor	Acetivibrio	4.0	2	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	27.0	9.0	22.0	#e36c55	#3b4cc0	#3b4cc0
837	Acetivibrio	837	Acetivibrio	Pseudoflavonifractor	4.0	13	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	163.0	9.0	22.0	#6282ea	#3b4cc0	#3b4cc0
838	Pseudoflavonifractor	838	Pseudoflavonifractor	Akkermansia	3.0	2	31	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	27.0	9.0	22.0	#e36c55	#3b4cc0	#3b4cc0
839	Akkermansia	839	Akkermansia	Pseudoflavonifractor	3.0	21	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	117.0	9.0	22.0	#b6cefa	#3b4cc0	#3b4cc0
840	Pseudoflavonifractor	840	Pseudoflavonifractor	Butyricimonas	3.0	2	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	27.0	9.0	22.0	#e36c55	#3b4cc0	#3b4cc0
841	Butyricimonas	841	Butyricimonas	Pseudoflavonifractor	3.0	11	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	75.0	9.0	22.0	#f1cdba	#3b4cc0	#3b4cc0
842	Pseudoflavonifractor	842	Pseudoflavonifractor	Clostridium	2.0	2	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	27.0	9.0	22.0	#e36c55	#3b4cc0	#3b4cc0
843	Clostridium	843	Clostridium	Pseudoflavonifractor	2.0	29	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc	76.0	-1.0	-1.0	#f0cdbb	#b40426	#b40426
844	Pseudoflavonifractor	844	Pseudoflavonifractor	Coprobacillus	4.0	2	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	27.0	9.0	22.0	#e36c55	#3b4cc0	#3b4cc0
845	Coprobacillus	845	Coprobacillus	Pseudoflavonifractor	4.0	10	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	26.0	9.0	22.0	#e36b54	#3b4cc0	#3b4cc0
846	Pseudoflavonifractor	846	Pseudoflavonifractor	Dielma	3.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	27.0	9.0	22.0	#e36c55	#3b4cc0	#3b4cc0
847	Dielma	847	Dielma	Pseudoflavonifractor	3.0	5	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc	155.0	9.0	22.0	#7093f3	#3b4cc0	#3b4cc0
848	Pseudoflavonifractor	848	Pseudoflavonifractor	Holdemania	5.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	27.0	9.0	22.0	#e36c55	#3b4cc0	#3b4cc0
849	Holdemania	849	Holdemania	Pseudoflavonifractor	5.0	12	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	79.0	9.0	22.0	#edd1c2	#3b4cc0	#3b4cc0
850	Pseudoflavonifractor	850	Pseudoflavonifractor	Hungatella	3.0	2	41	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	27.0	9.0	22.0	#e36c55	#3b4cc0	#3b4cc0
851	Hungatella	851	Hungatella	Pseudoflavonifractor	3.0	15	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc	162.0	9.0	22.0	#6384eb	#3b4cc0	#3b4cc0
852	Pseudoflavonifractor	852	Pseudoflavonifractor	Intestinimonas	6.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	27.0	9.0	22.0	#e36c55	#3b4cc0	#3b4cc0
853	Intestinimonas	853	Intestinimonas	Pseudoflavonifractor	6.0	16	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc	98.0	9.0	22.0	#d5dbe5	#3b4cc0	#3b4cc0
854	Pseudoflavonifractor	854	Pseudoflavonifractor	Odoribacter	4.0	2	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	27.0	9.0	22.0	#e36c55	#3b4cc0	#3b4cc0
855	Odoribacter	855	Odoribacter	Pseudoflavonifractor	4.0	21	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	51.0	9.0	22.0	#f6a586	#3b4cc0	#3b4cc0
856	Pseudoflavonifractor	856	Pseudoflavonifractor	Oxalobacter	3.0	2	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	27.0	9.0	22.0	#e36c55	#3b4cc0	#3b4cc0
857	Oxalobacter	857	Oxalobacter	Pseudoflavonifractor	3.0	5	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	132.0	9.0	22.0	#9bbcff	#3b4cc0	#3b4cc0
858	Pseudoflavonifractor	858	Pseudoflavonifractor	Peptoclostridium	6.0	2	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	27.0	9.0	22.0	#e36c55	#3b4cc0	#3b4cc0
859	Peptoclostridium	859	Peptoclostridium	Pseudoflavonifractor	6.0	25	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	28.0	9.0	22.0	#e57058	#3b4cc0	#3b4cc0
860	Pseudomonas	860	Pseudomonas	Comamonas	2.0	25	29	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	61	9.0	4.0	#c6e789	#4df3ce	145.0	-1.0	-1.0	#82a6fb	#b40426	#b40426
861	Comamonas	861	Comamonas	Pseudomonas	2.0	3	18	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	61	9.0	4.0	#c6e789	#4df3ce	153.0	2.0	1.0	#7597f6	#bb1b2c	#d44e41
862	Pseudomonas	862	Pseudomonas	Nocardia	2.0	25	2	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	61	9.0	4.0	#c6e789	#4df3ce	145.0	-1.0	-1.0	#82a6fb	#b40426	#b40426
863	Nocardia	863	Nocardia	Pseudomonas	2.0	3	18	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	61	9.0	4.0	#c6e789	#4df3ce	21.0	-1.0	-1.0	#dc5d4a	#b40426	#b40426
864	Pseudoramibacter	864	Pseudoramibacter	Cryptobacterium	1.0	30	18	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61	6.0	7.0	#5af8c8	#e4cf74	44.0	9.0	22.0	#f39778	#3b4cc0	#3b4cc0
865	Cryptobacterium	865	Cryptobacterium	Pseudoramibacter	1.0	4	1	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61	6.0	7.0	#5af8c8	#e4cf74	42.0	9.0	22.0	#f29274	#3b4cc0	#3b4cc0
866	Psychrobacter	866	Psychrobacter	Mitsuokella	1.0	24	2	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	61	3.0	0.0	#149df1	#8000ff	121.0	9.0	22.0	#afcafc	#3b4cc0	#3b4cc0
867	Mitsuokella	867	Mitsuokella	Psychrobacter	1.0	1	5	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	61	3.0	9.0	#149df1	#ff5029	185.0	9.0	22.0	#3d50c3	#3b4cc0	#3b4cc0
868	Psychrobacter	868	Psychrobacter	Oribacterium	2.0	24	10	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	61	3.0	0.0	#149df1	#8000ff	121.0	9.0	22.0	#afcafc	#3b4cc0	#3b4cc0
869	Oribacterium	869	Oribacterium	Psychrobacter	2.0	34	5	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	61	7.0	0.0	#7effb5	#8000ff	50.0	9.0	22.0	#f6a385	#3b4cc0	#3b4cc0
870	Psychrobacter	870	Psychrobacter	Pectobacterium	1.0	24	34	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	61	3.0	0.0	#149df1	#8000ff	121.0	9.0	22.0	#afcafc	#3b4cc0	#3b4cc0
871	Pectobacterium	871	Pectobacterium	Psychrobacter	1.0	1	5	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	61	3.0	9.0	#149df1	#ff5029	121.0	9.0	22.0	#afcafc	#3b4cc0	#3b4cc0
872	Rheinheimera	872	Rheinheimera	Bacillus	1.0	6	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	4.0	4.0	#10c6e6	#4df3ce	30.0	9.0	22.0	#e8765c	#3b4cc0	#3b4cc0
873	Bacillus	873	Bacillus	Rheinheimera	1.0	17	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	4.0	4.0	#10c6e6	#4df3ce	48.0	8.0	6.0	#f59f80	#c73635	#f7af91
874	Rheinheimera	874	Rheinheimera	Mycobacterium	1.0	6	1	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	61	4.0	4.0	#10c6e6	#4df3ce	30.0	9.0	22.0	#e8765c	#3b4cc0	#3b4cc0
875	Mycobacterium	875	Mycobacterium	Rheinheimera	1.0	10	1	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	61	4.0	4.0	#10c6e6	#4df3ce	127.0	-1.0	-1.0	#a5c3fe	#b40426	#b40426
876	Rhodopseudomonas	876	Rhodopseudomonas	Comamonas	1.0	1	29	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	61	2.0	4.0	#386df9	#4df3ce	112.0	-1.0	-1.0	#bfd3f6	#b40426	#b40426
877	Comamonas	877	Comamonas	Rhodopseudomonas	1.0	3	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	61	9.0	4.0	#c6e789	#4df3ce	153.0	2.0	1.0	#7597f6	#bb1b2c	#d44e41
878	Rhodopseudomonas	878	Rhodopseudomonas	Cupriavidus	1.0	1	39	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	61	2.0	4.0	#386df9	#4df3ce	112.0	-1.0	-1.0	#bfd3f6	#b40426	#b40426
879	Cupriavidus	879	Cupriavidus	Rhodopseudomonas	1.0	5	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	61	10.0	6.0	#ecc86f	#b2f396	12.0	-1.0	-1.0	#cd423b	#b40426	#b40426
880	Rhodopseudomonas	880	Rhodopseudomonas	Nocardia	1.0	1	2	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	61	2.0	4.0	#386df9	#4df3ce	112.0	-1.0	-1.0	#bfd3f6	#b40426	#b40426
881	Nocardia	881	Nocardia	Rhodopseudomonas	1.0	3	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	61	9.0	4.0	#c6e789	#4df3ce	21.0	-1.0	-1.0	#dc5d4a	#b40426	#b40426
882	Riemerella	882	Riemerella	Mannheimia	2.0	13	32	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	7.0	7.0	#7effb5	#e4cf74	36.0	9.0	22.0	#ee8468	#3b4cc0	#3b4cc0
883	Mannheimia	883	Mannheimia	Riemerella	2.0	10	5	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	8.0	7.0	#a2f9a0	#e4cf74	99.0	9.0	22.0	#d4dbe6	#3b4cc0	#3b4cc0
884	Riemerella	884	Riemerella	Proteiniphilum	1.0	13	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	7.0	7.0	#7effb5	#e4cf74	36.0	9.0	22.0	#ee8468	#3b4cc0	#3b4cc0
885	Proteiniphilum	885	Proteiniphilum	Riemerella	1.0	1	5	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	13.0	7.0	#ff3b1e	#e4cf74	144.0	9.0	22.0	#85a8fc	#3b4cc0	#3b4cc0
886	Rikenella	886	Rikenella	Alistipes	4.0	43	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	10.0	6.0	#ecc86f	#b2f396	126.0	9.0	22.0	#a6c4fe	#3b4cc0	#3b4cc0
887	Alistipes	887	Alistipes	Rikenella	4.0	29	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	5.0	6.0	#37e6d8	#b2f396	119.0	7.0	9.0	#b3cdfb	#c43032	#ecd3c5
888	Rikenella	888	Rikenella	Butyricimonas	2.0	43	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	10.0	6.0	#ecc86f	#b2f396	126.0	9.0	22.0	#a6c4fe	#3b4cc0	#3b4cc0
889	Butyricimonas	889	Butyricimonas	Rikenella	2.0	11	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	75.0	9.0	22.0	#f1cdba	#3b4cc0	#3b4cc0
890	Rikenella	890	Rikenella	Cupriavidus	2.0	43	39	Stool	Mid_vagina	Intertype	#b2f396	#18cde4	#cccccc	61	10.0	6.0	#ecc86f	#b2f396	126.0	9.0	22.0	#a6c4fe	#3b4cc0	#3b4cc0
891	Cupriavidus	891	Cupriavidus	Rikenella	2.0	5	6	Mid_vagina	Stool	Intertype	#18cde4	#b2f396	#cccccc	61	10.0	6.0	#ecc86f	#b2f396	12.0	-1.0	-1.0	#cd423b	#b40426	#b40426
892	Risungbinella	892	Risungbinella	Kocuria	1.0	59	16	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	12.0	3.0	#ff703a	#18cde4	80.0	9.0	22.0	#edd2c3	#3b4cc0	#3b4cc0
893	Kocuria	893	Kocuria	Risungbinella	1.0	4	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	12.0	3.0	#ff703a	#18cde4	92.0	8.0	21.0	#dddcdc	#c73635	#485fd1
894	Risungbinella	894	Risungbinella	Lawsonella	1.0	59	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	12.0	3.0	#ff703a	#18cde4	80.0	9.0	22.0	#edd2c3	#3b4cc0	#3b4cc0
895	Lawsonella	895	Lawsonella	Risungbinella	1.0	8	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	12.0	3.0	#ff703a	#18cde4	15.0	8.0	20.0	#d24b40	#c73635	#5572df
896	Risungbinella	896	Risungbinella	Leucobacter	1.0	59	31	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	12.0	3.0	#ff703a	#18cde4	80.0	9.0	22.0	#edd2c3	#3b4cc0	#3b4cc0
897	Leucobacter	897	Leucobacter	Risungbinella	1.0	3	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	12.0	3.0	#ff703a	#18cde4	184.0	9.0	22.0	#3f53c6	#3b4cc0	#3b4cc0
898	Roseburia	898	Roseburia	Butyricimonas	2.0	39	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	113.0	9.0	22.0	#bed2f6	#3b4cc0	#3b4cc0
899	Butyricimonas	899	Butyricimonas	Roseburia	2.0	11	24	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	75.0	9.0	22.0	#f1cdba	#3b4cc0	#3b4cc0
900	Roseburia	900	Roseburia	Coprococcus	3.0	39	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	113.0	9.0	22.0	#bed2f6	#3b4cc0	#3b4cc0
901	Coprococcus	901	Coprococcus	Roseburia	3.0	18	24	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	174.0	9.0	22.0	#4f69d9	#3b4cc0	#3b4cc0
902	Roseburia	902	Roseburia	Dielma	2.0	39	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	113.0	9.0	22.0	#bed2f6	#3b4cc0	#3b4cc0
903	Dielma	903	Dielma	Roseburia	2.0	5	24	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	2.0	1.0	#386df9	#4e4dfc	155.0	9.0	22.0	#7093f3	#3b4cc0	#3b4cc0
904	Roseburia	904	Roseburia	Flavonifractor	4.0	39	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	113.0	9.0	22.0	#bed2f6	#3b4cc0	#3b4cc0
905	Flavonifractor	905	Flavonifractor	Roseburia	4.0	15	24	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	21.0	9.0	22.0	#dc5d4a	#3b4cc0	#3b4cc0
906	Roseburia	906	Roseburia	Lachnoclostridium	3.0	39	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	113.0	9.0	22.0	#bed2f6	#3b4cc0	#3b4cc0
907	Lachnoclostridium	907	Lachnoclostridium	Roseburia	3.0	17	24	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	48.0	9.0	22.0	#f59f80	#3b4cc0	#3b4cc0
908	Roseburia	908	Roseburia	Odoribacter	3.0	39	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	113.0	9.0	22.0	#bed2f6	#3b4cc0	#3b4cc0
909	Odoribacter	909	Odoribacter	Roseburia	3.0	21	24	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	51.0	9.0	22.0	#f6a586	#3b4cc0	#3b4cc0
910	Roseburia	910	Roseburia	Oxalobacter	2.0	39	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	113.0	9.0	22.0	#bed2f6	#3b4cc0	#3b4cc0
911	Oxalobacter	911	Oxalobacter	Roseburia	2.0	5	24	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61	0.0	1.0	#8000ff	#4e4dfc	132.0	9.0	22.0	#9bbcff	#3b4cc0	#3b4cc0
912	Rothia	912	Rothia	Abiotrophia	9.0	1	29	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	7.0	0.0	#7effb5	#8000ff	114.0	9.0	22.0	#bcd2f7	#3b4cc0	#3b4cc0
913	Abiotrophia	913	Abiotrophia	Rothia	9.0	29	39	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61	7.0	0.0	#7effb5	#8000ff	153.0	9.0	22.0	#7597f6	#3b4cc0	#3b4cc0
914	Rothia	914	Rothia	Aggregatibacter	10.0	1	4	Buccal_mucosa	Mixed	Intertype	#1996f3	#cccccc	#cccccc	61	7.0	0.0	#7effb5	#8000ff	114.0	9.0	22.0	#bcd2f7	#3b4cc0	#3b4cc0
915	Aggregatibacter	915	Aggregatibacter	Rothia	10.0	31	39	Mixed	Buccal_mucosa	Intertype	#cccccc	#1996f3	#cccccc	61	7.0	0.0	#7effb5	#8000ff	24.0	9.0	22.0	#e0654f	#3b4cc0	#3b4cc0
916	Rothia	916	Rothia	Atopobium	5.0	1	1	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	61	7.0	0.0	#7effb5	#8000ff	114.0	9.0	22.0	#bcd2f7	#3b4cc0	#3b4cc0
917	Atopobium	917	Atopobium	Rothia	5.0	24	39	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	61	2.0	0.0	#386df9	#8000ff	29.0	9.0	22.0	#e67259	#3b4cc0	#3b4cc0
918	Rothia	918	Rothia	Catonella	9.0	1	7	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	61	7.0	0.0	#7effb5	#8000ff	114.0	9.0	22.0	#bcd2f7	#3b4cc0	#3b4cc0
919	Catonella	919	Catonella	Rothia	9.0	25	39	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	61	7.0	0.0	#7effb5	#8000ff	16.0	9.0	22.0	#d55042	#3b4cc0	#3b4cc0
920	Rothia	920	Rothia	Fusobacterium	8.0	1	4	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	61	7.0	0.0	#7effb5	#8000ff	114.0	9.0	22.0	#bcd2f7	#3b4cc0	#3b4cc0
921	Fusobacterium	921	Fusobacterium	Rothia	8.0	29	39	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	61	7.0	0.0	#7effb5	#8000ff	7.0	9.0	22.0	#c43032	#3b4cc0	#3b4cc0
922	Rothia	922	Rothia	Kingella	8.0	1	12	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	61	7.0	0.0	#7effb5	#8000ff	114.0	9.0	22.0	#bcd2f7	#3b4cc0	#3b4cc0
