	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	source	Unnamed: 0.1.1.1.1.1.1	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color	sp_samp_ivp	sp_samp_bdvp	sp_samp_forced	sp_samp_ivp_col	sp_samp_bdvp_col	sp_samp_forced_col	sp_samp_sample	sp_samp_sample_col	sp_sampivp_eq	sp_samp_ivp_transient	sp_samp_bdvp_eq	sp_samp_forced_eq	sp_sampivp_eq_col	sp_samp_ivp_transient_col	sp_samp_bdvp_eq_col	sp_samp_forced_eq_col
5166	5166	5166	5166	5166	5166	5166	5166	5166	Pseudomonas sp. DSM 29164	5166	Pseudomonas mandelii	0.942842332274	2	2	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	2.0	25.0	#7effb5	#88ffaf	185.0	14.0	63.0	#f1ccb8	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07122200000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5167	5167	5167	5167	5167	5167	5167	5167	5167	Pseudomonas mandelii	5167	Pseudomonas sp. DSM 29164	0.942842332274	3	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	2.0	25.0	#7effb5	#88ffaf	177.0	14.0	63.0	#f3c8b2	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.071164	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5168	5168	5168	5168	5168	5168	5168	5168	5168	Pseudomonas sp. DSM 29164	5168	Pseudomonas sp. Ag1	0.929588214569	2	1	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	2.0	25.0	#7effb5	#88ffaf	185.0	14.0	63.0	#f1ccb8	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07122200000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5169	5169	5169	5169	5169	5169	5169	5169	5169	Pseudomonas sp. Ag1	5169	Pseudomonas sp. DSM 29164	0.929588214569	3	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	2.0	25.0	#7effb5	#88ffaf	187.0	14.0	63.0	#f1cdba	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.071417	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5170	5170	5170	5170	5170	5170	5170	5170	5170	Pseudomonas sp. DSM 29164	5170	Pseudomonas sp. DSM 28140	1.0	2	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	2.0	25.0	#7effb5	#88ffaf	185.0	14.0	63.0	#f1ccb8	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07122200000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5171	5171	5171	5171	5171	5171	5171	5171	5171	Pseudomonas sp. DSM 28140	5171	Pseudomonas sp. DSM 29164	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5172	5172	5172	5172	5172	5172	5172	5172	5172	Pseudomonas sp. DSM 29164	5172	Pseudomonas sp. DSM 28142	1.0	2	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	2.0	25.0	#7effb5	#88ffaf	185.0	14.0	63.0	#f1ccb8	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07122200000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5173	5173	5173	5173	5173	5173	5173	5173	5173	Pseudomonas sp. DSM 28142	5173	Pseudomonas sp. DSM 29164	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5174	5174	5174	5174	5174	5174	5174	5174	5174	Pseudomonas sp. DSM 29167	5174	Comamonas testosteroni	0.947079436721	3	1	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	160.0	14.0	63.0	#f6bea4	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	0.223646	0.0	-1443923658337.1135	#4055c8	#f7b599	#b40426	#b40426
5175	5175	5175	5175	5175	5175	5175	5175	5175	Comamonas testosteroni	5175	Pseudomonas sp. DSM 29167	0.947079436721	2	2	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	170.0	14.0	63.0	#f5c4ac	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.071155	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5176	5176	5176	5176	5176	5176	5176	5176	5176	Pseudomonas sp. DSM 29167	5176	Herbaspirillum huttiense	0.946185833702	3	1	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	160.0	14.0	63.0	#f6bea4	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	0.223646	0.0	-1443923658337.1135	#4055c8	#f7b599	#b40426	#b40426
5177	5177	5177	5177	5177	5177	5177	5177	5177	Herbaspirillum huttiense	5177	Pseudomonas sp. DSM 29167	0.946185833702	3	2	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	160.0	14.0	63.0	#f6bea4	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	0.223646	0.0	-1443923658337.1135	#4055c8	#f7b599	#b40426	#b40426
5178	5178	5178	5178	5178	5178	5178	5178	5178	Pseudomonas sp. DSM 29167	5178	Herbaspirillum sp. B39	0.8771358412190001	3	2	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	160.0	14.0	63.0	#f6bea4	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	0.223646	0.0	-1443923658337.1135	#4055c8	#f7b599	#b40426	#b40426
5179	5179	5179	5179	5179	5179	5179	5179	5179	Herbaspirillum sp. B39	5179	Pseudomonas sp. DSM 29167	0.8771358412190001	2	2	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	182.0	14.0	63.0	#f2cbb7	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.071186	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5180	5180	5180	5180	5180	5180	5180	5180	5180	Pseudomonas sp. DSM 29167	5180	Mycobacterium abscessus	0.934883211797	3	3	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	160.0	14.0	63.0	#f6bea4	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	0.223646	0.0	-1443923658337.1135	#4055c8	#f7b599	#b40426	#b40426
5181	5181	5181	5181	5181	5181	5181	5181	5181	Mycobacterium abscessus	5181	Pseudomonas sp. DSM 29167	0.934883211797	4	2	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	164.0	14.0	63.0	#f5c0a7	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	0.22246999999999997	0.0	-1443923658337.1135	#4055c8	#f7bca1	#b40426	#b40426
5182	5182	5182	5182	5182	5182	5182	5182	5182	Pseudomonas sp. DSM 29167	5182	Mycobacterium chelonae	0.903944598415	3	1	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	160.0	14.0	63.0	#f6bea4	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	0.223646	0.0	-1443923658337.1135	#4055c8	#f7b599	#b40426	#b40426
5183	5183	5183	5183	5183	5183	5183	5183	5183	Mycobacterium chelonae	5183	Pseudomonas sp. DSM 29167	0.903944598415	5	2	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5184	5184	5184	5184	5184	5184	5184	5184	5184	Pseudomonas sp. DSM 29167	5184	Nocardia otitidiscaviarum	0.847536859391	3	3	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	160.0	14.0	63.0	#f6bea4	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	0.223646	0.0	-1443923658337.1135	#4055c8	#f7b599	#b40426	#b40426
5185	5185	5185	5185	5185	5185	5185	5185	5185	Nocardia otitidiscaviarum	5185	Pseudomonas sp. DSM 29167	0.847536859391	3	2	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	179.0	14.0	63.0	#f2c9b4	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.071176	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5186	5186	5186	5186	5186	5186	5186	5186	5186	Pseudomonas sp. DSM 29167	5186	Pseudomonas mandelii	0.827683615819	3	2	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	160.0	14.0	63.0	#f6bea4	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	0.223646	0.0	-1443923658337.1135	#4055c8	#f7b599	#b40426	#b40426
5187	5187	5187	5187	5187	5187	5187	5187	5187	Pseudomonas mandelii	5187	Pseudomonas sp. DSM 29167	0.827683615819	3	2	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	177.0	14.0	63.0	#f3c8b2	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.071164	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5188	5188	5188	5188	5188	5188	5188	5188	5188	Pseudomonas sp. DSM 29167	5188	Pseudomonas orientalis	1.0	3	13	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	160.0	14.0	63.0	#f6bea4	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	0.223646	0.0	-1443923658337.1135	#4055c8	#f7b599	#b40426	#b40426
5189	5189	5189	5189	5189	5189	5189	5189	5189	Pseudomonas orientalis	5189	Pseudomonas sp. DSM 29167	1.0	2	2	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	180.0	14.0	63.0	#f2cab5	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.071184	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5190	5190	5190	5190	5190	5190	5190	5190	5190	Pseudomonas sp. DSM 29167	5190	Pseudomonas sp. Ag1	0.900995368509	3	1	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	160.0	14.0	63.0	#f6bea4	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	0.223646	0.0	-1443923658337.1135	#4055c8	#f7b599	#b40426	#b40426
5191	5191	5191	5191	5191	5191	5191	5191	5191	Pseudomonas sp. Ag1	5191	Pseudomonas sp. DSM 29167	0.900995368509	3	2	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	187.0	14.0	63.0	#f1cdba	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.071417	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5192	5192	5192	5192	5192	5192	5192	5192	5192	Pseudomonas sp. Eur1 9.41	5192	Afipia broomeae	0.8891514624950001	24	11	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5193	5193	5193	5193	5193	5193	5193	5193	5193	Afipia broomeae	5193	Pseudomonas sp. Eur1 9.41	0.8891514624950001	2	4	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc	2.0	25.0	#7effb5	#88ffaf	167.0	14.0	63.0	#f5c1a9	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	0.21496500000000002	0.0	-1443923658337.1135	#4055c8	#f6bfa6	#b40426	#b40426
5194	5194	5194	5194	5194	5194	5194	5194	5194	Pseudomonas sp. Eur1 9.41	5194	Anaerococcus prevotii	0.8362039203120001	24	21	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5195	5195	5195	5195	5195	5195	5195	5195	5195	Anaerococcus prevotii	5195	Pseudomonas sp. Eur1 9.41	0.8362039203120001	2	4	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	2.0	25.0	#7effb5	#88ffaf	165.0	14.0	63.0	#f5c0a7	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	0.222152	0.0	-1443923658337.1135	#4055c8	#f6bda2	#b40426	#b40426
5196	5196	5196	5196	5196	5196	5196	5196	5196	Pseudomonas sp. Eur1 9.41	5196	Clostridiales bacterium S5-A14a	0.94034817752	24	2	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5197	5197	5197	5197	5197	5197	5197	5197	5197	Clostridiales bacterium S5-A14a	5197	Pseudomonas sp. Eur1 9.41	0.94034817752	1	4	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5198	5198	5198	5198	5198	5198	5198	5198	5198	Pseudomonas sp. Eur1 9.41	5198	Clostridium colicanis	0.94034817752	24	2	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5199	5199	5199	5199	5199	5199	5199	5199	5199	Clostridium colicanis	5199	Pseudomonas sp. Eur1 9.41	0.94034817752	1	4	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	2.0	25.0	#7effb5	#88ffaf	168.0	14.0	63.0	#f5c2aa	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	0.06667999999999999	0.0	-1443923658337.1135	#4055c8	#cdd9ec	#b40426	#b40426
5200	5200	5200	5200	5200	5200	5200	5200	5200	Pseudomonas sp. Eur1 9.41	5200	Clostridium sp. ND2	0.925710021655	24	11	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5201	5201	5201	5201	5201	5201	5201	5201	5201	Clostridium sp. ND2	5201	Pseudomonas sp. Eur1 9.41	0.925710021655	2	4	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	2.0	25.0	#7effb5	#88ffaf	160.0	14.0	63.0	#f6bea4	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	0.223646	0.0	-1443923658337.1135	#4055c8	#f7b599	#b40426	#b40426
5202	5202	5202	5202	5202	5202	5202	5202	5202	Pseudomonas sp. Eur1 9.41	5202	Comamonas testosteroni	0.986400534823	24	1	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5203	5203	5203	5203	5203	5203	5203	5203	5203	Comamonas testosteroni	5203	Pseudomonas sp. Eur1 9.41	0.986400534823	2	4	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	170.0	14.0	63.0	#f5c4ac	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.071155	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5204	5204	5204	5204	5204	5204	5204	5204	5204	Pseudomonas sp. Eur1 9.41	5204	Coriobacteriaceae bacterium BV3Ac1	0.94034817752	24	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5205	5205	5205	5205	5205	5205	5205	5205	5205	Coriobacteriaceae bacterium BV3Ac1	5205	Pseudomonas sp. Eur1 9.41	0.94034817752	1	4	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	2.0	25.0	#7effb5	#88ffaf	160.0	14.0	63.0	#f6bea4	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	0.223646	0.0	-1443923658337.1135	#4055c8	#f7b599	#b40426	#b40426
5206	5206	5206	5206	5206	5206	5206	5206	5206	Pseudomonas sp. Eur1 9.41	5206	Enhydrobacter aerosaccus	0.932098891796	24	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5207	5207	5207	5207	5207	5207	5207	5207	5207	Enhydrobacter aerosaccus	5207	Pseudomonas sp. Eur1 9.41	0.932098891796	2	4	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5208	5208	5208	5208	5208	5208	5208	5208	5208	Pseudomonas sp. Eur1 9.41	5208	Exiguobacterium sp. S17	0.94034817752	24	4	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5209	5209	5209	5209	5209	5209	5209	5209	5209	Exiguobacterium sp. S17	5209	Pseudomonas sp. Eur1 9.41	0.94034817752	1	4	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	2.0	25.0	#7effb5	#88ffaf	166.0	14.0	63.0	#f5c1a9	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	0.217117	0.0	-1443923658337.1135	#4055c8	#f6bea4	#b40426	#b40426
5210	5210	5210	5210	5210	5210	5210	5210	5210	Pseudomonas sp. Eur1 9.41	5210	Fenollaria massiliensis	0.94034817752	24	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5211	5211	5211	5211	5211	5211	5211	5211	5211	Fenollaria massiliensis	5211	Pseudomonas sp. Eur1 9.41	0.94034817752	1	4	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5212	5212	5212	5212	5212	5212	5212	5212	5212	Pseudomonas sp. Eur1 9.41	5212	Herbaspirillum huttiense	0.987042814325	24	1	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5213	5213	5213	5213	5213	5213	5213	5213	5213	Herbaspirillum huttiense	5213	Pseudomonas sp. Eur1 9.41	0.987042814325	3	4	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	160.0	14.0	63.0	#f6bea4	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	0.223646	0.0	-1443923658337.1135	#4055c8	#f7b599	#b40426	#b40426
5214	5214	5214	5214	5214	5214	5214	5214	5214	Pseudomonas sp. Eur1 9.41	5214	Herbaspirillum sp. B39	0.994399953147	24	2	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5215	5215	5215	5215	5215	5215	5215	5215	5215	Herbaspirillum sp. B39	5215	Pseudomonas sp. Eur1 9.41	0.994399953147	2	4	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	182.0	14.0	63.0	#f2cbb7	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.071186	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5216	5216	5216	5216	5216	5216	5216	5216	5216	Pseudomonas sp. Eur1 9.41	5216	Lactobacillus hominis	0.94034817752	24	13	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5217	5217	5217	5217	5217	5217	5217	5217	5217	Lactobacillus hominis	5217	Pseudomonas sp. Eur1 9.41	0.94034817752	1	4	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	2.0	25.0	#7effb5	#88ffaf	159.0	14.0	63.0	#f6bda2	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	0.238436	0.0	-1443923658337.1135	#4055c8	#f7b599	#b40426	#b40426
5218	5218	5218	5218	5218	5218	5218	5218	5218	Pseudomonas sp. Eur1 9.41	5218	Mycobacterium abscessus	0.816671871131	24	3	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5219	5219	5219	5219	5219	5219	5219	5219	5219	Mycobacterium abscessus	5219	Pseudomonas sp. Eur1 9.41	0.816671871131	4	4	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	164.0	14.0	63.0	#f5c0a7	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	0.22246999999999997	0.0	-1443923658337.1135	#4055c8	#f7bca1	#b40426	#b40426
5220	5220	5220	5220	5220	5220	5220	5220	5220	Pseudomonas sp. Eur1 9.41	5220	Mycobacterium chelonae	0.932850393843	24	1	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5221	5221	5221	5221	5221	5221	5221	5221	5221	Mycobacterium chelonae	5221	Pseudomonas sp. Eur1 9.41	0.932850393843	5	4	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5222	5222	5222	5222	5222	5222	5222	5222	5222	Pseudomonas sp. Eur1 9.41	5222	Nocardia otitidiscaviarum	0.975395424573	24	3	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	172.0	14.0	63.0	#f4c5ad	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.07115700000000001	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
5223	5223	5223	5223	5223	5223	5223	5223	5223	Nocardia otitidiscaviarum	5223	Pseudomonas sp. Eur1 9.41	0.975395424573	3	4	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	2.0	25.0	#7effb5	#88ffaf	179.0	14.0	63.0	#f2c9b4	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.002436	-0.071176	0.0	-1443923658337.1135	#4055c8	#8fb1fe	#b40426	#b40426
